plant_name,medical_uses,cures_disease,image_path
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2185.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2186.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2187.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2188.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2189.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2190.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2191.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2192.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2193.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2194.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2195.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2196.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2197.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2198.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2199.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2200.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2201.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2202.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2203.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2204.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2205.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2206.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2207.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2208.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2209.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2210.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2211.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2212.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2213.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2214.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2215.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2216.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2217.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2218.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2219.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2220.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2221.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2222.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2223.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2224.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2225.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2226.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2227.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2228.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2229.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2230.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2231.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2232.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2233.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2234.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2235.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2236.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2237.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2238.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2239.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2240.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2241.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2242.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2243.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2244.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2245.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2246.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2247.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2248.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2249.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2250.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2251.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2252.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2253.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2254.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2255.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2256.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2257.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2258.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2259.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2260.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2261.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2262.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2263.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2264.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2265.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2266.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2267.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2268.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2269.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2270.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2271.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2272.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2273.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2274.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2275.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2276.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2277.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2278.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2279.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2280.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\2281.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\638.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\639.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\640.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\641.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\642.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\643.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\644.jpg
Ashwagandha,"Boosts energy, reduces stress","Anxiety, fatigue, insomnia",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Ashwagandha\645.jpg
